time,r1,r2,r3,r4,fr1,fr2,fr3,fr4,rotation,frotation,height_vel,fheight_vel,o1,o2,o3,o4
0.23000000000000007,-0.75,-3.0,0.75,3.0,0.01696171751974769,0.037118878920816695,-0.01696171751974769,-0.037118878920816695,3.3125,8.066234444976947,39.25935371970553,-10.486771369835353,1000,0,1000,1.3056980923767014
0.24000000000000007,-0.75,-2.9375,0.75,2.9375,0.025835694385771976,0.06117665459910744,-0.025835694385771976,-0.06117665459910744,3.3125,13.114959439536122,35.33068981337705,-14.869475261929328,1000,0,1000,1.4859158506460517
0.25000000000000006,-0.75,-2.9375,0.75,2.9375,0.034323499905928825,0.08546341182558168,-0.034323499905928825,-0.08546341182558168,3.375,18.136697571181937,31.793398465723687,-18.775665015146668,1000,0,1000,1.5171320538115651
0.26000000000000006,-0.6875,-2.875,0.6875,2.875,0.04105595264976958,0.10659130260710784,-0.04105595264976958,-0.10659130260710784,3.375,22.35586557795618,28.609831405763707,-21.46861003319696,1000,0,1000,1.3430137684836154
0.2700000000000001,-0.6875,-2.8125,0.6875,2.8125,0.044433841490260945,0.1204297766533616,-0.044433841490260945,-0.1204297766533616,3.4375,24.85834433314501,25.74461726449432,-22.12586962340577,1000,0,1000,0.9160735147072501
0.2800000000000001,-0.625,-2.8125,0.625,2.8125,0.04275417913400967,0.12237743021082641,-0.04275417913400967,-0.12237743021082641,3.4375,24.677620621593032,23.165917580510015,-19.913237817158222,0.06990057798373073,0,0,0
0.2900000000000001,-0.5625,-2.75,0.5625,2.75,0.03437097462140055,0.10773286795332637,-0.03437097462140055,-0.10773286795332637,3.5,20.905134474595286,20.845077187154402,-14.073088418411492,0.4777306937743333,0,0,0
0.3000000000000001,-0.5625,-2.6875,0.5625,2.6875,0.017874108115497653,0.07213135658297881,-0.017874108115497653,-0.07213135658297881,3.5625,12.81301971444952,18.75630798299196,-4.017847575512658,0.9759284234072538,0,0,0
0.3100000000000001,-0.4375,-2.6875,0.4375,2.6875,-0.0077331103265503055,0.01200122465856817,0.0077331103265503055,-0.01200122465856817,3.5625,-0.02613498960981281,16.876409190314284,10.582518462356681,1.5404416342425975,0,0,0
0.3200000000000001,-0.4375,5.375,0.4375,-5.375,-0.04288075211426867,-0.07501199187015972,0.04288075211426867,0.07501199187015972,3.625,-17.63945959974525,15.185972219423366,29.730542877853676,0,5.2696469712414,0,0
0.3300000000000001,-0.375,-2.5625,0.375,2.5625,-0.08732497959343362,-0.18974189708850697,0.08732497959343362,0.18974189708850697,3.6875,-39.59000570513792,13.664571702736161,53.0591971194154,0,7.013819676410549,0,0
0.34000000000000014,-0.375,-2.5625,0.375,2.5625,-0.1401032445352928,-0.3312922943503608,0.1401032445352928,0.3312922943503608,3.6875,-64.96166706932573,12.29531725497618,79.8253764382664,0,8.723827838226384,0,0
0.35000000000000014,-0.3125,-2.5,0.3125,2.5,-0.1995636857301818,-0.4969178364692288,0.1995636857301818,0.4969178364692288,3.75,-92.39986671227751,11.062987868025491,108.94259264549808,0,10.28696609205565,0,0
0.36000000000000015,-0.3125,-2.5,0.3125,2.5,-0.26347027372224097,-0.6821639976007838,0.26347027372224097,0.6821639976007838,3.8125,-120.20790010506646,9.952411395057675,139.05178971772304,0,11.597707561569678,0,0
0.37000000000000016,-0.3125,-2.5,0.3125,2.5,-0.329176472704732,-0.8811748268338082,0.329176472704732,0.8811748268338082,3.8125,-146.49114514445736,8.952911691199823,168.62434157832786,0,12.567976079300365,0,0
0.38000000000000017,-0.3125,-2.4375,0.3125,2.4375,-0.3938501240629375,-1.0871540226365959,0.3938501240629375,1.0871540226365959,3.8125,-169.334300410894,8.053373224766238,196.08701560128333,0,13.13666057930891,0,0
0.3900000000000002,-0.3125,-2.4375,0.3125,2.4375,-0.45472628687075367,-1.2929350548990124,0.45472628687075367,1.2929350548990124,3.8125,-186.9915082607083,7.243783389911488,219.95561978717848,0,13.27655277897236,0,0
0.4000000000000002,-0.3125,-2.4375,0.3125,2.4375,-0.5093597389087053,-1.4916008213670096,0.5093597389087053,1.4916008213670096,3.875,-198.06654040454544,6.515141777832887,238.96266278167738,0,12.99775260943261,0,0
0.4100000000000002,-0.375,-2.4375,0.375,2.4375,-0.5558481865659781,-1.677085798572985,0.5558481865659781,1.677085798572985,3.875,-201.66067512568767,5.859352857177429,252.1648709634363,0,12.34704296927032,0,0
0.4200000000000002,-0.375,-2.4375,0.375,2.4375,-0.5929999889166278,-1.844695092420013,0.5929999889166278,1.844695092420013,3.875,-197.4695077081536,5.269157892140084,259.018774351111,2.6641018406854755,0,0,0
