time,fangle_rotor1,fangle_rotor2,fangle_rotor3,fangle_rotor4,yaw,fyaw,altitude,faltitude
1.8300000000000014,0.0,0.0,0.0,0.0,0,0.0,-14.101345375221424,-11.492234974878812
1.8400000000000014,0.0,0.0,0.0,0.0,0,0.0,-14.211984965810695,-11.58051629425488
1.8500000000000014,0.0,0.0,0.0,0.0,0,0.0,-14.151420395389868,-11.668230567362317
1.8600000000000014,0.0,0.0,0.0,0.0,0,0.0,-14.219311864316872,-11.75544678826051
1.8700000000000014,0.0,0.0,0.0,0.0,0,0.0,-14.316531929764945,-11.84201572025421
1.8800000000000014,0.0,0.0,0.0,0.0,0,0.0,-14.428632583130838,-11.927477616870197
1.8900000000000015,0.0,0.0,0.0,0.0,0,0.0,-14.54577187557399,-12.01249703062391
1.9000000000000015,0.0,0.0,0.0,0.0,0,0.0,-14.618173654071082,-12.099588628343962
1.9100000000000015,0.0,0.0,0.0,0.0,0,0.0,-14.74087093601951,-12.18766426075471
1.9200000000000015,0.0,0.0,0.0,0.0,0,0.0,-14.832190580423966,-12.275776578816847
1.9300000000000015,0.0,0.0,0.0,0.0,0,0.0,-14.947364790367878,-12.36422817750286
1.9400000000000015,0.0,0.0,0.0,0.0,0,0.0,-15.135618280245966,-12.454640206510177
1.9500000000000015,0.0,0.0,0.0,0.0,0,0.0,-15.125590209975885,-12.544374309287806
1.9600000000000015,0.0,0.0,0.0,0.0,0,0.0,-15.117021415312154,-12.631958741443547
1.9700000000000015,0.0,0.0,0.0,0.0,0,0.0,-15.157430233751862,-12.718436541034098
1.9800000000000015,0.0,0.0,0.0,0.0,0,0.0,-15.220740029093493,-12.803582839007715
1.9900000000000015,0.0,0.0,0.0,0.0,0,0.0,-15.301998812553558,-12.885994288724739
2.0000000000000013,0.0,0.0,0.0,0.0,0,0.0,-15.13840163008556,-12.963894251925556
2.010000000000001,0.0,0.0,0.0,0.0,0,0.0,-15.177815881080859,-13.040623730915726
2.020000000000001,0.0,0.0,0.0,0.0,0,0.0,-15.248255293857971,-13.115999930222838
2.0300000000000007,0.0,0.0,0.0,0.0,0,0.0,-15.275446461212857,-13.1886554689192
2.0400000000000005,0.0,0.0,0.0,0.0,0,0.0,-15.321221468364618,-13.25835299541949
2.0500000000000003,0.0,0.0,0.0,0.0,0,0.0,-15.2018520353033,-13.326646570728897
2.06,0.0,0.0,0.0,0.0,0,0.0,-15.162593878439626,-13.391637548060672
2.07,0.0,0.0,0.0,0.0,0,0.0,-15.297668293454075,-13.455808295138688
2.0799999999999996,0.0,0.0,0.0,0.0,0,0.0,-15.441571401518361,-13.520296299629653
2.0899999999999994,0.0,0.0,0.0,0.0,0,0.0,-15.586277005454303,-13.585292759899325
2.099999999999999,0.0,0.0,0.0,0.0,0,0.0,-15.546546165210124,-13.651035800103834
2.109999999999999,0.0,0.0,0.0,0.0,0,0.0,-15.638204185296717,-13.71893806752846
2.1199999999999988,0.0,0.0,0.0,0.0,0,0.0,-15.76511734024201,-13.787201141968422
2.1299999999999986,0.0,0.0,0.0,0.0,0,0.0,-15.847135037395443,-13.854963127115315
2.1399999999999983,0.0,0.0,0.0,0.0,0,0.0,-15.945095751970987,-13.922379530993071
2.149999999999998,0.0,0.0,0.0,0.0,0,0.0,-15.794963974410608,-13.98802350597395
2.159999999999998,0.0,0.0,0.0,0.0,0,0.0,-15.670092878254588,-14.049319066889732
2.1699999999999977,0.0,0.0,0.0,0.0,0,0.0,-15.737346892330068,-14.108232237816523
2.1799999999999975,0.0,0.0,0.0,0.0,0,0.0,-15.825488458626245,-14.165584903493796
2.1899999999999973,0.0,0.0,0.0,0.0,0,0.0,-15.925513329112151,-14.221105174784746
2.199999999999997,0.0,0.0,0.0,0.0,0,0.0,-15.718220450457427,-14.273340920188188
2.209999999999997,0.0,0.0,0.0,0.0,0,0.0,-15.604067477673167,-14.32337754673512
2.2199999999999966,0.0,0.0,0.0,0.0,0,0.0,-15.614040699895563,-14.370241949258599
2.2299999999999964,0.0,0.0,0.0,0.0,0,0.0,-15.654522573816386,-14.413984379621978
