time,froll,fpitch,fyaw,altitude*10,faltitude*10,altitude_target*10,yaw_target,roll_target,pitch_target
7.619999999999882,-3.375,0,2.330899061925848,-1.3211660697676124,-1.2454867390292703,0.0,0.0,0,0
7.629999999999882,-2.3125,0,2.198539437155509,-1.26002070559206,-1.2483935323418283,0.0,0.0,0,0
7.6399999999998816,-1.125,0,2.0441236622933054,-1.1886170269890055,-1.2364382312712638,0.0,0.0,0,0
7.649999999999881,-0.0,0,1.8264741973759833,-1.1139488154826147,-1.211940348113534,0.0,0.0,0,0
7.659999999999881,1.4375,0,1.5958845184255899,-1.0750824081770658,-1.1845687601262402,0.0,0.0,0,0
7.669999999999881,2.5,0,1.382530711055354,-1.0256730060737371,-1.1527896093157397,0.0,0.0,0,0
7.679999999999881,3.375,0,1.2045184266332125,-0.9412967481857353,-1.110491037089739,0.0,0.0,0,0
7.6899999999998805,4.125,0,1.0477110559799274,-0.8384005829108842,-1.056072946253968,0.0,0.0,0,0
7.69999999999988,4.625,0,0.9536266335879564,-0.7131599624629039,-0.9874903494957552,0.0,0.0,0,0
7.70999999999988,5.0625,0,0.9221759801527738,-0.5485425896685694,-0.899700797530318,0.0,0.0,0,0
7.71999999999988,5.1875,0,0.9033055880916643,-0.38619332216136315,-0.796999302456527,0.0,0.0,0,0
7.72999999999988,5.125,0,0.8919833528549985,-0.2957043701270712,-0.6967403159906358,0.0,0.0,0,0
7.739999999999879,5.0,0,0.9101900117129991,-0.2808589930772198,-0.6135640514079526,0.0,0.0,0,0
7.749999999999879,4.625,0,0.9461140070277995,-0.26298799072582657,-0.5434488392715274,0.0,0.0,0,0
7.759999999999879,3.9375,0,1.0176684042166797,-0.22269788044641797,-0.4792986475065056,0.0,0.0,0,0
7.769999999999879,3.1875,0,1.1356010425300078,-0.2159697090522104,-0.4266328598156465,0.0,0.0,0,0
7.779999999999879,2.25,0,1.3063606255180047,-0.21156147905860015,-0.38361858366423723,0.0,0.0,0,0
7.789999999999878,1.25,0,1.483816375310803,-0.1995281780524967,-0.3468005025418891,0.0,0.0,0,0
7.799999999999878,0.125,0,1.6402898251864817,-0.1913578510336143,-0.3157119722402341,0.0,0.0,0,0
7.809999999999878,-0.9375,0,1.809173895111889,-0.20899244455711624,-0.29436806670361054,0.0,0.0,0,0
7.819999999999878,-2.125,0,1.9855043370671335,-0.24707254977560336,-0.28490896331800913,0.0,0.0,0,0
7.8299999999998775,-3.5625,0,2.14130260224028,-0.29904026750187984,-0.28773522415478325,0.0,0.0,0,0
7.839999999999877,-4.625,0,2.309781561344168,-0.39456020503316547,-0.3091002203304597,0.0,0.0,0,0
7.849999999999877,-5.625,0,2.460868936806501,-0.4548624064239044,-0.3382526575491487,0.0,0.0,0,0
7.859999999999877,-6.5,0,2.6015213620839006,-0.45431973654236246,-0.36146607334779146,0.0,0.0,0,0
7.869999999999877,-7.1875,0,2.7109128172503407,-0.4576700007312326,-0.3807068588244797,0.0,0.0,0,0
7.879999999999876,-7.6875,0,2.8015476903502043,-0.43580885481492393,-0.39172725802256847,0.0,0.0,0,0
7.889999999999876,-8.0,0,2.830928614210123,-0.40684220996877263,-0.39475024841180933,0.0,0.0,0,0
7.899999999999876,-8.1875,0,2.8235571685260736,-0.399643854542128,-0.3957289696378731,0.0,0.0,0,0
7.909999999999876,-8.25,0,2.794134301115644,-0.4191719873945742,-0.40041757318921334,0.0,0.0,0,0
7.919999999999876,-7.875,0,2.7514805806693863,-0.4591878981610515,-0.41217163818358094,0.0,0.0,0,0
7.929999999999875,-7.375,0,2.6758883484016316,-0.4566970431447103,-0.4210767191758068,0.0,0.0,0,0
7.939999999999875,-6.5,0,2.580533009040979,-0.4778362382344323,-0.4324286229875318,0.0,0.0,0,0
7.949999999999875,-5.6875,0,2.4483198054245876,-0.5463637007262389,-0.4552156385352732,0.0,0.0,0,0
7.959999999999875,-4.8125,0,2.343991883254753,-0.6398202914537221,-0.492136569118963,0.0,0.0,0,0
7.9699999999998745,-3.875,0,2.2313951299528516,-0.7852313022483997,-0.5507555157448503,0.0,0.0,0,0
7.979999999999874,-2.8125,0,2.138837077971711,-0.9305044927836055,-0.6267053111526013,0.0,0.0,0,0
7.989999999999874,-1.6875,0,2.033302246783027,-1.0224606672261012,-0.7058563823673013,0.0,0.0,0,0
7.999999999999874,-0.1875,0,1.919981348069816,-1.1031088413065722,-0.7853068741551554,0.0,0.0,0,0
8.009999999999874,1.0,0,1.8019888088418896,-1.1263353081657532,-0.8535125609572749,0.0,0.0,0,0
8.019999999999873,2.125,0,1.681193285305134,-1.0688939287392243,-0.8965888345136647,0.0,0.0,0,0
8.029999999999873,3.25,0,1.5587159711830803,-1.0299966336724315,-0.9232703943454179,0.0,0.0,0,0
8.039999999999873,4.25,0,1.4852295827098483,-1.0226322173673532,-0.9431427589498049,0.0,0.0,0,0
8.049999999999873,5.1875,0,1.4161377496259089,-1.0454920618963708,-0.9636126195391181,0.0,0.0,0,0
8.059999999999873,6.0625,0,1.3496826497755454,-1.0885966005849832,-0.9886094157482912,0.0,0.0,0,0
8.069999999999872,6.8125,0,1.3098095898653273,-1.0888972702457542,-1.008666986647784,0.0,0.0,0,0
8.079999999999872,7.4375,0,1.2608857539191964,-1.038258859248833,-1.0145853611679938,0.0,0.0,0,0
8.089999999999872,7.9375,0,1.231531452351518,-0.994315814219246,-1.0105314517782444,0.0,0.0,0,0
8.099999999999872,8.375,0,1.2389188714109107,-1.0001641312356684,-1.008457987669729,0.0,0.0,0,0
8.109999999999872,8.5,0,1.2683513228465464,-1.0534943319664392,-1.0174652565290712,0.0,0.0,0,0
8.119999999999871,8.4375,0,1.3360107937079277,-1.1312435876799174,-1.0402209227592405,0.0,0.0,0,0
8.129999999999871,8.25,0,1.4016064762247566,-1.254972764526674,-1.0831712911127274,0.0,0.0,0,0
8.139999999999871,8.0625,0,1.490963885734854,-1.35814578159557,-1.1381661892092958,0.0,0.0,0,0
8.14999999999987,7.625,0,1.5695783314409124,-1.3554678306183905,-1.1816265174911147,0.0,0.0,0,0
8.15999999999987,7.1875,0,1.6417469988645474,-1.3149604367682701,-1.2082933013465458,0.0,0.0,0,0
8.16999999999987,6.5625,0,1.6850481993187285,-1.2808673251564626,-1.2228081061085292,0.0,0.0,0,0
8.17999999999987,5.8125,0,1.761028919591237,-1.2803706364211775,-1.2343206121710586,0.0,0.0,0,0
8.18999999999987,5.0,0,1.8566173517547422,-1.3697590219359403,-1.2614082941240352,0.0,0.0,0,0
8.19999999999987,4.0,0,1.9889704110528452,-1.4376031329467545,-1.2966472618885792,0.0,0.0,0,0
8.20999999999987,2.625,0,2.143382246631707,-1.422403125688227,-1.3217984346485088,0.0,0.0,0,0
8.21999999999987,1.4375,0,2.3110293479790243,-1.3989055284526342,-1.3372198534093338,0.0,0.0,0,0
8.229999999999869,0.1875,0,2.4616176087874146,-1.4336852825390438,-1.356512939235276,0.0,0.0,0,0
